Date,Open,High,Low,Close,Volume
2025-06-10,157.05,158.8,153.21,155.89,478976
2025-06-11,157.0,158.97,155.0,156.45,1015702
2025-06-12,156.99,162.25,155.0,155.71,3066122
2025-06-13,155.0,155.0,151.0,151.71,1076154
2025-06-16,147.56,152.79,147.56,151.7,348799
2025-06-17,152.0,152.7,149.0,149.21,1090488
2025-06-18,149.0,149.0,142.3,143.58,1577886
2025-06-19,144.0,145.98,143.6,144.43,737928
2025-06-20,145.0,145.85,141.3,142.41,403897
2025-06-23,139.0,140.0,128.51,131.27,1456767
2025-06-24,141.8,144.0,137.5,143.05,1279779
2025-06-25,144.16,144.9,140.79,142.32,1112869
2025-06-26,143.0,147.0,142.42,142.91,893324
2025-06-27,143.1,145.0,142.0,142.83,1265720
2025-06-30,143.01,154.0,143.01,152.64,3255916
2025-07-01,153.75,158.4,151.0,154.26,2712042
2025-07-02,155.0,155.88,151.7,151.97,1718129
2025-07-03,152.5,153.6,150.95,152.83,1637357
2025-07-04,153.99,156.1,152.4,153.48,1952977
2025-07-07,154.0,155.0,144.15,152.01,892725
2025-07-08,152.0,153.3,150.5,151.66,836880
2025-07-09,152.99,152.99,149.11,149.75,787826
2025-07-10,149.75,151.76,148.0,148.44,640453
2025-07-11,149.25,150.0,145.5,146.64,1031699
2025-07-14,147.0,147.45,146.0,146.48,774639
2025-07-15,146.4,147.0,143.5,144.37,1373927
2025-07-16,144.5,144.5,142.5,143.15,600405
2025-07-17,143.11,145.8,143.11,145.01,1162717
2025-07-18,146.0,146.0,140.8,141.08,852549
2025-07-21,141.0,141.0,137.22,138.04,870765
2025-07-22,138.04,144.45,137.6,143.16,2604571
2025-07-23,143.98,144.49,141.5,141.81,1110172
2025-07-24,141.99,142.0,140.75,141.0,532760
2025-07-25,141.0,141.8,139.0,139.84,477960
2025-07-28,140.0,142.0,139.84,141.07,425010
2025-07-29,141.2,142.0,139.1,139.57,538329
2025-07-30,139.7,140.9,137.5,139.34,676566
2025-07-31,140.01,140.68,137.5,138.98,413438
2025-08-01,139.75,139.85,135.0,138.01,546308
2025-08-04,139.0,143.0,137.0,140.32,1282409
2025-08-05,139.5,139.61,138.3,138.53,560708
2025-08-06,139.05,139.22,137.5,137.81,371432
2025-08-07,137.7,139.9,137.54,137.94,417321
